name,total games,spawns,victories,defeats,deaths,ground_kills,air_kills,naval_kills,rp,sl,games,win rate,spawn / g,lvling,farm,ground / game,air / game,naval / game,ground / spawn,air / spawn,naval / spawn,ground / death,air / death,naval / death,mode,name_x,id,Class,Class,Move Type,Move Type,rank,BR / a,BR / a,BR / r,BR / r,BR / s,BR / s,BRTank / r,BRTank / r,BRTank / s,BRTank / s,country,Prem,Prem,Event,Event,Gift,Gift,Normal,Normal,Own
M22,298147.0,304237.0,138683.0,159464.0,266088.0,180487.0,16359.0,,32700525.0,104445162.0,498749.0,0.4651497415704334,1.0204261656162898,107.48372157232684,343.30197181802345,0.6053624554330582,0.05486890694858577,,0.5932447401203667,0.053770580172694316,,0.6782981570006915,0.061479660864075046,,arcade,us_m22_locust,us_m22_locust,exp_tank,,tank,,1.0,1.7,,2.0,,2.0,,,,,,usa,False,,False,,False,,True,,True
M24,375482.0,384326.0,175620.0,199862.0,332277.0,270319.0,23838.0,,53277401.0,383026861.0,620429.0,0.4677188254030819,1.0235537256113476,138.62554445965145,996.6196952587127,0.7199253226519513,0.06348639881538928,,0.7033586070159188,0.06202546796209468,,0.8135350927087942,0.07174134833286686,,arcade,us_m24_chaffee,us_m24_chaffee,exp_tank,,tank,,2.0,3.3,,3.7,,3.7,,,,,,usa,False,,False,,False,,True,,True
M18 GMC,470158.0,484818.0,227592.0,242566.0,435621.0,348144.0,25280.0,,82811899.0,1000487037.0,706153.0,0.4840755660862944,1.0311810072358654,170.81028138394203,2063.6342648169,0.7404829865704721,0.05376915845311576,,0.718092150043934,0.05214327850863623,,0.7991901216883484,0.05803209670791812,,arcade,us_m18_hellcat,us_m18_hellcat,exp_tank,,tank,,3.0,5.3,,6.0,,6.0,,,,,,usa,False,,False,,False,,True,,True
Pz.IV J,451892.0,459153.0,205548.0,246344.0,382758.0,334237.0,34191.0,,62336674.0,531090139.0,744798.0,0.4548608959662928,1.0160679985483256,135.76449244587317,1156.6735685054873,0.7396391173112159,0.07566188381294646,,0.7279425376726276,0.07446537428700237,,0.8732332178556685,0.08932798269402599,,arcade,germ_pzkpfw_IV_ausf_J,germ_pzkpfw_IV_ausf_J,exp_tank,,tank,,2.0,4.0,,3.7,,3.7,,,,,,germany,False,,False,,False,,True,,True
Panther D,922932.0,942813.0,434960.0,487972.0,789108.0,733784.0,46586.0,,154102873.0,1857090095.0,1485750.0,0.4712806577299303,1.0215411319577175,163.4500934968016,1969.7332291769417,0.7950574906927054,0.05047609141301851,,0.7782921958012883,0.04941170730569052,,0.929890458593754,0.059036278937737295,,arcade,germ_pzkpfw_V_ausf_d_panther,germ_pzkpfw_V_ausf_d_panther,exp_tank,,tank,,3.0,5.7,,5.3,,5.3,,,,,,germany,False,,False,,False,,True,,True
Ju 87 B-2,90479.0,93797.0,45553.0,44926.0,78633.0,152043.0,35463.0,3309.0,6325732.0,36540318.0,137252.0,0.5034648924059727,1.036671492832591,67.440664413574,389.5680885316161,1.680423081599045,0.3919473026890218,0.03657202223720421,1.6209793490196915,0.3780824546627291,0.03527831380534559,1.9335775056274083,0.4509938575407272,0.04208156880698943,arcade,ju-87b-2,ju-87b-2,exp_bomber,,air,,1.0,1.3,,1.0,,1.3,,,,,,germany,False,,False,,False,,True,,True
▀C. 200 serie 3,859.0,896.0,434.0,425.0,704.0,70.0,1670.0,0.0,59820.0,210389.0,2312.0,0.5052386495925495,1.0430733410942956,66.76339285714286,234.80915178571428,0.08149010477299184,1.9441210710128056,0.0,0.078125,1.8638392857142858,0.0,0.09943181818181818,2.372159090909091,0.0,arcade,mc200_serie3,mc200_serie3,exp_fighter,,air,,1.0,2.0,,2.3,,1.7,,,,,,germany,False,,False,,False,,True,,False
BT-5,356328.0,364456.0,174920.0,181408.0,310355.0,374239.0,21232.0,,51627531.0,97891377.0,611297.0,0.49089602837834806,1.022810444309737,141.656416686788,268.595871655289,1.0502654857322467,0.05958555039177387,,1.026842746449503,0.058256689422042714,,1.2058416974110293,0.06841197982955004,,arcade,ussr_bt_5,ussr_bt_5,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
T-26,198122.0,200516.0,95531.0,102591.0,161879.0,159239.0,17233.0,,19608944.0,42351027.0,410416.0,0.48218269551084686,1.0120834637243719,97.79241556783498,211.21021265135948,0.8037421386822261,0.08698175871432753,,0.7941461030541204,0.08594326637275829,,0.9836915226805206,0.1064560566843136,,arcade,ussr_t_26_1940,ussr_t_26_1940,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
Jagdpanzer IV,203946.0,208895.0,94312.0,109634.0,168572.0,180561.0,12861.0,,33502455.0,410444164.0,424215.0,0.4624361350553578,1.0242662273346865,160.37940113454127,1964.8347925991527,0.8853372951663676,0.06306081021446854,,0.8643624787572703,0.0615668158644295,,1.0711209453527277,0.07629380917352822,,arcade,germ_jgdpz_IV_L48,germ_jgdpz_IV_L48,exp_tank_destroyer,,tank,,3.0,4.7,,4.3,,4.3,,,,,,germany,False,,False,,False,,True,,True
T-60,23973.0,24426.0,11527.0,12446.0,19302.0,13135.0,2853.0,,2588164.0,8168281.0,76475.0,0.48083260334543027,1.018896258290577,105.95938753786949,334.4092769999181,0.5479080632378092,0.11900888499562007,,0.5377466633914681,0.11680176860722181,,0.6804994301108693,0.14780851725209823,,arcade,ussr_t_60_1941,ussr_t_60_1941,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
GAZ-AAA (4M),31776.0,32034.0,13214.0,18562.0,22500.0,2295.0,17146.0,,1470052.0,5040078.0,131214.0,0.4158484390735146,1.008119335347432,45.89036648560904,157.33526877692452,0.07222432024169184,0.5395896273917422,,0.07164262970593745,0.535243803458825,,0.102,0.7620444444444444,,arcade,ussr_gaz_4m,ussr_gaz_4m,exp_SPAA,,wheeled_vehicle,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
▀C. 202,626.0,679.0,374.0,252.0,528.0,186.0,2050.0,16.0,0.0,0.0,3543.0,0.597444089456869,1.084664536741214,0.0,0.0,0.2971246006389776,3.2747603833865813,0.025559105431309903,0.27393225331369664,3.0191458026509572,0.023564064801178203,0.3522727272727273,3.882575757575758,0.030303030303030304,arcade,mc-202,mc-202,exp_fighter,,air,,1.0,3.0,,3.0,,2.3,,,,,,germany,False,,False,,False,,True,,False
BT-7,327472.0,332744.0,158712.0,168760.0,281496.0,322397.0,21349.0,,44734123.0,97326443.0,534549.0,0.48465823032198174,1.0160990863340988,134.44005902435507,292.4964627461352,0.9845024918160942,0.06519336004299604,,0.9689040223114467,0.06416043565022961,,1.1452986898570494,0.07584121976866456,,arcade,ussr_bt_7_1937,ussr_bt_7_1937,exp_tank,,tank,,1.0,1.3,,1.3,,1.3,,,,,,ussr,False,,False,,False,,True,,True
T-26-4,42455.0,43053.0,19712.0,22743.0,34716.0,36271.0,3366.0,,4568728.0,9969443.0,107031.0,0.46430338004946414,1.0140855022965494,106.1186909158479,231.562097879358,0.8543398892945472,0.0792839477093393,,0.8424732306691752,0.07818270503797645,,1.0447920267311903,0.09695817490494296,,arcade,ussr_t_26_4,ussr_t_26_4,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,False
T-70,39712.0,40342.0,19071.0,20641.0,31679.0,40127.0,2546.0,,6217716.0,24647400.0,90378.0,0.48023267526188557,1.0158642224012893,154.12513013732587,610.9612810470477,1.0104502417405319,0.0641116035455278,,0.9946705666550989,0.06311040602845669,,1.2666750844407968,0.08036869850689732,,arcade,ussr_t_70_1942,ussr_t_70_1942,exp_tank,,tank,,1.0,2.0,,2.0,,2.0,,,,,,ussr,False,,False,,False,,True,,True
Bf 109 E-1,228830.0,238437.0,111174.0,117656.0,211425.0,71214.0,219816.0,1846.0,18700659.0,113001511.0,302977.0,0.48583664729275006,1.0419831315823973,78.43018910655645,473.92607271522456,0.3112091945986103,0.9606083118472228,0.00806712406590045,0.29867008895431496,0.92190389914317,0.007742087008308274,0.3368286626463285,1.0396878325647392,0.008731228568050135,arcade,bf-109e-1,bf-109e-1,exp_fighter,,air,,2.0,2.3,,2.3,,2.0,,,,,,germany,False,,False,,False,,True,,True
T-50,233848.0,239502.0,108356.0,125492.0,206499.0,149191.0,12091.0,,27436223.0,147356485.0,411730.0,0.46336081557250863,1.0241780985939584,114.55529807684279,615.2620228641097,0.6379827922411139,0.051704526016899864,,0.6229217292548705,0.0504839208023315,,0.7224780749543581,0.058552341657828855,,arcade,ussr_t_50,ussr_t_50,exp_tank,,tank,,2.0,2.7,,2.7,,2.7,,,,,,ussr,False,,False,,False,,True,,True
I-15 WR,96835.0,101265.0,50430.0,46405.0,85476.0,28554.0,113817.0,309.0,8331306.0,18419167.0,174111.0,0.5207827748231528,1.0457479217225176,82.2723152125611,181.8907519873599,0.2948727216399029,1.1753704755511953,0.003190994991480353,0.2819730410309584,1.1239520071100577,0.003051399792623315,0.3340586831391268,1.3315667555805137,0.0036150498385511725,arcade,i-15_1934,i-15_1934,exp_fighter,,air,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
I-15 M-22,187766.0,195070.0,97173.0,90593.0,170840.0,54755.0,202309.0,1035.0,14472147.0,33459595.0,279828.0,0.5175218090602133,1.0388994812692394,74.18950633106064,171.5260931973138,0.291612965073549,1.0774527869795383,0.0055121800538968715,0.28069410980673604,1.0371097554723945,0.005305787665966064,0.32050456567548585,1.18420159213299,0.006058300163896043,arcade,i-15_1935,i-15_1935,exp_fighter,,air,,1.0,1.0,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
I-15bis,83163.0,84842.0,40986.0,42177.0,74164.0,13776.0,66107.0,286.0,5048367.0,14897809.0,127074.0,0.49283936365931963,1.020189266861465,59.50315881285213,175.59474081233353,0.16565058980556258,0.7949087935740654,0.0034390293760446352,0.1623724098913274,0.7791777657292379,0.0033709719242827844,0.18575049889434228,0.8913623860633191,0.003856318429426676,arcade,i-15bis,i-15bis,exp_fighter,,air,,1.0,1.3,,1.0,,1.0,,,,,,ussr,False,,False,,False,,True,,True
T-34 (1940),299825.0,306758.0,139856.0,159969.0,259112.0,267523.0,16392.0,,41425668.0,269213781.0,497533.0,0.46645876761444177,1.0231234887017426,135.04348052862517,877.6096499520795,0.8922638205619945,0.05467189193696323,,0.8720978751980388,0.05343625920106403,,1.0324608663435118,0.06326221865448146,,arcade,ussr_t_34_1941_l_11,ussr_t_34_1941_l_11,exp_tank,,tank,,2.0,3.3,,3.3,,2.7,,,,,,ussr,False,,False,,False,,True,,False
I-153 M-62,55749.0,57678.0,27942.0,27807.0,50253.0,17210.0,74808.0,329.0,4623881.0,16496496.0,87323.0,0.5012107840499381,1.0346015175160093,80.16715212039253,286.010194528243,0.30870508888051806,1.3418716030780822,0.0059014511471057775,0.29838066507160443,1.2969936544262977,0.005704081278823815,0.34246711639106125,1.4886275446242014,0.006546872823513024,arcade,i-153_m62,i-153_m62,exp_fighter,,air,,1.0,2.0,,2.3,,2.0,,,,,,ussr,False,,False,,False,,True,,True
T-34 (1941),197203.0,200584.0,95276.0,101927.0,169553.0,189974.0,9589.0,,33839238.0,243122816.0,327991.0,0.48313666627789636,1.0171447696028966,168.70357555936664,1212.0748215211581,0.9633423426621299,0.04862502091753168,,0.947104454991425,0.04780540820803254,,1.1204402163335359,0.05655458765105896,,arcade,ussr_t_34_1941,ussr_t_34_1941,exp_tank,,tank,,2.0,4.0,,4.0,,4.0,,,,,,ussr,False,,False,,False,,True,,False
I-16 type 5,160974.0,165628.0,80006.0,80968.0,147669.0,18827.0,171710.0,152.0,11873714.0,34049514.0,208051.0,0.4970119398163679,1.0289115012362244,71.68905016060087,205.57824763928804,0.11695677562836235,1.066694000273336,0.0009442518667610918,0.1136703938947521,1.0367208443016882,0.0009177192262177893,0.12749459940813576,1.1628032965619053,0.0010293291076664702,arcade,i-16_type5,i-16_type5,exp_fighter,,air,,1.0,1.7,,1.3,,1.3,,,,,,ussr,False,,False,,False,,True,,True
I-16 type 10,63986.0,65610.0,31659.0,32327.0,58214.0,12646.0,69092.0,369.0,4595876.0,24803843.0,88337.0,0.4947801081486575,1.025380551995749,70.04840725499162,378.049733272367,0.19763698309005095,1.0797987059669303,0.00576688650642328,0.19274500838286845,1.053071178174059,0.005624142661179698,0.21723296801456693,1.1868622668086715,0.006338681416841309,arcade,i-16_type10,i-16_type10,exp_fighter,,air,,1.0,2.3,,2.0,,1.7,,,,,,ussr,False,,False,,False,,True,,True
T-34 (1942),533586.0,543612.0,254117.0,279469.0,458751.0,481787.0,29171.0,,84984825.0,599139916.0,824710.0,0.4762437545212955,1.0187898483093634,156.33360742588465,1102.146229295895,0.9029228652925676,0.05466972521767813,,0.8862699866816773,0.053661434994076655,,1.0502146044368295,0.06358787228801681,,arcade,ussr_t_34_1942,ussr_t_34_1942,exp_tank,,tank,,2.0,4.0,,4.0,,4.0,,,,,,ussr,False,,False,,False,,True,,False
I-16 type 18,27889.0,28662.0,14395.0,13494.0,24510.0,8429.0,34946.0,248.0,2191730.0,11506711.0,40541.0,0.5161533220983183,1.0277170210477249,76.4681459772521,401.46224966855067,0.3022338556420094,1.2530388325146116,0.00889239485101653,0.29408275765822345,1.2192449933710139,0.008652571348824228,0.34390044879640963,1.4257853937168503,0.010118319053447572,arcade,i-16_type18,i-16_type18,exp_fighter,,air,,1.0,2.3,,2.3,,2.3,,,,,,ussr,False,,False,,False,,True,,True
I-16 type 24,21036.0,21637.0,10885.0,10151.0,18337.0,6980.0,27919.0,130.0,1915272.0,8971682.0,32321.0,0.517446282563225,1.028570070355581,88.5183713084069,414.6453759763368,0.33181213158395134,1.3272009887811371,0.006179882106864423,0.3225955539122799,1.2903359985210519,0.006008226648796044,0.38065114249877297,1.522550035447456,0.0070894911926705564,arcade,i-16_type24,i-16_type24,exp_fighter,,air,,1.0,2.3,,2.7,,2.7,,,,,,ussr,False,,False,,False,,True,,True
MiG-3-15,168901.0,175408.0,87655.0,81246.0,153617.0,26155.0,259079.0,446.0,17020536.0,55235785.0,224700.0,0.5189726526189898,1.0385255267878817,97.03397792575025,314.898892866916,0.15485402691517516,1.5339103972149366,0.002640600114860184,0.14910950469761927,1.4770078901760466,0.0025426434370154154,0.17026110391428032,1.6865255798511884,0.002903324501845499,arcade,mig_3_series_1_15,mig_3_series_1_15,exp_fighter,,air,,1.0,1.7,,2.3,,1.7,,,,,,ussr,False,,False,,False,,True,,True
KV-1 (L-11),299743.0,305815.0,136798.0,162945.0,235407.0,250986.0,20033.0,,42156750.0,318282217.0,541482.0,0.45638430255252,1.020257353799755,137.85049785000734,1040.76718604385,0.8373373189699176,0.06683392105904058,,0.8207118682863823,0.06550692412079198,,1.0661790006244505,0.08509942355155115,,arcade,ussr_kv_1_L_11,ussr_kv_1_L_11,exp_heavy_tank,,heavy_tank,,2.0,3.7,,3.7,,3.7,,,,,,ussr,False,,False,,False,,True,,True
SU-122,153091.0,156772.0,72303.0,80788.0,128066.0,141359.0,7909.0,,20888410.0,153533819.0,291765.0,0.47228772429470056,1.0240445225388821,133.24069349118466,979.3446470032914,0.9233658412316857,0.05166208333605503,,0.901685249917077,0.050449059781083355,,1.1037980416347821,0.06175721893398716,,arcade,ussr_su_122,ussr_su_122,exp_tank_destroyer,,tank,,2.0,2.7,,2.7,,2.7,,,,,,ussr,False,,False,,False,,True,,True
T-34E STZ,321651.0,327549.0,156715.0,164936.0,275164.0,317120.0,16863.0,,61559571.0,473300156.0,499155.0,0.48722062110797104,1.0183366443754256,187.9400364525613,1444.9751212795643,0.9859133035494994,0.052426387606443005,,0.9681604889650098,0.051482373629594354,,1.1524763413818668,0.06128345277725284,,arcade,ussr_t_34E_STZ,ussr_t_34E_STZ,exp_tank,,tank,,2.0,4.3,,4.0,,3.7,,,,,,ussr,False,,False,,False,,True,,False
Panzer IV/70(V),226737.0,232161.0,105863.0,120874.0,184078.0,209329.0,13881.0,,39562918.0,515537291.0,561388.0,0.4668977714268073,1.023921988912264,170.41155921967945,2220.6024741450974,0.9232238231960377,0.061220709456330465,,0.9016544553133385,0.05979040407303552,,1.1371755451493388,0.07540825085018307,,arcade,germ_pz_IV_L70,germ_pz_IV_L70,exp_tank_destroyer,,tank,,3.0,5.3,,5.7,,5.7,,,,,,germany,False,,False,,False,,True,,True
Fw 190 A-1,292991.0,303197.0,140702.0,152289.0,265878.0,47857.0,315719.0,1303.0,26593188.0,232211157.0,380829.0,0.4802263550757532,1.0348338344863834,87.7092715297315,765.8755099819589,0.16333948824366618,1.0775723486386954,0.0044472355806151045,0.15784127151653876,1.0412998809354974,0.00429753592548739,0.17999608843153628,1.1874581575008087,0.004900743950232813,arcade,fw-190a-1,fw-190a-1,exp_fighter,,air,,2.0,3.7,,3.0,,3.3,,,,,,germany,False,,False,,False,,True,,True
KV-1S,393558.0,400384.0,180757.0,212801.0,318523.0,325263.0,25714.0,,59201937.0,581983059.0,691219.0,0.4592893550632944,1.0173443304417646,147.86289412164322,1453.562227761349,0.826467763328404,0.06533725651619329,,0.8123776174872123,0.0642233455882353,,1.0211601673976447,0.08072886416365538,,arcade,ussr_kv_1s,ussr_kv_1s,exp_heavy_tank,,heavy_tank,,2.0,4.3,,4.3,,4.3,,,,,,ussr,False,,False,,False,,True,,False
KV-1 (ZiS-5),323345.0,331599.0,149962.0,173383.0,253762.0,303086.0,24138.0,,53798465.0,581973178.0,619071.0,0.4637832655522739,1.0255269139773306,162.23952726033554,1755.0510646895798,0.9373455596962996,0.07465091465771853,,0.9140136128275417,0.07279274062949527,,1.1943711036325375,0.09512062483744611,,arcade,ussr_kv_1_zis_5,ussr_kv_1_zis_5,exp_heavy_tank,,heavy_tank,,3.0,4.7,,4.7,,4.7,,,,,,ussr,False,,False,,False,,True,,True
T-34-57,604713.0,623017.0,287574.0,317139.0,538090.0,476345.0,32307.0,,99052174.0,1062973672.0,906043.0,0.47555451925128117,1.0302689044224285,158.9879152575291,1706.171215231687,0.7877207865549443,0.053425343923481056,,0.7645778526107634,0.051855727853333054,,0.8852515378468286,0.06004014198368303,,arcade,ussr_t_34_1941_57,ussr_t_34_1941_57,exp_tank,,tank,,3.0,4.7,,4.7,,4.7,,,,,,ussr,False,,False,,False,,True,,False
BM-8-24,602.0,611.0,299.0,303.0,447.0,218.0,36.0,,133732.0,1350847.0,2745.0,0.49667774086378735,1.0149501661129567,218.87397708674305,2210.8788870703765,0.36212624584717606,0.059800664451827246,,0.3567921440261866,0.058919803600654665,,0.48769574944071586,0.08053691275167785,,arcade,ussr_bm_8_24,ussr_bm_8_24,exp_tank_destroyer,,tank,,1.0,1.3,,1.3,,1.3,,,,,,ussr,True,,False,,False,,False,,False
LS 3,15635.0,14658.0,7515.0,8120.0,12496.0,0.0,88.0,10425.0,1355642.0,4950619.0,40094.0,0.48065238247521586,0.937511992324912,92.48478646472915,337.74177923318325,0.0,0.005628397825391749,0.6667732651103294,0.0,0.006003547550825487,0.7112157183790422,0.0,0.007042253521126761,0.8342669654289373,arcade,germ_ls_class,germ_ls_class,exp_torpedo_boat,,fast_ship,,1.0,1.0,,1.0,,1.0,,,,,,germany,False,,False,,False,,True,,True
He 51 A-1,207305.0,214961.0,104836.0,102469.0,190004.0,49610.0,190058.0,1473.0,12239203.0,30724876.0,300686.0,0.5057089795229252,1.0369310918694676,56.93685366182703,142.93232725936332,0.2393092303610622,0.9168037432768144,0.007105472612816864,0.23078604956247878,0.8841510785677402,0.0068524057852354615,0.261099766320709,1.0002842045430622,0.007752468369086967,arcade,he51a1,he51a1,exp_fighter,,air,,1.0,1.0,,1.0,,1.0,,,,,,germany,False,,False,,False,,True,,True
He 111 H-6,48228.0,50834.0,23735.0,24493.0,40843.0,46498.0,4336.0,3716.0,6950607.0,60726242.0,115615.0,0.4921414945674712,1.0540350004146968,136.7314592595507,1194.5989298501004,0.964128721904288,0.08990627851040889,0.07705067595587625,0.9147027579966165,0.08529724200338357,0.07310068064681119,1.1384570183385159,0.10616262272604853,0.09098254290820948,arcade,he-111h-6,he-111h-6,exp_bomber,,air,,2.0,2.7,,2.7,,2.7,,,,,,germany,False,,False,,False,,True,,True
Ju 87 D-3,75834.0,79229.0,37410.0,38424.0,67004.0,78984.0,21018.0,6339.0,8584184.0,73016087.0,149669.0,0.4933143444892792,1.0447688371970356,108.34648929053756,921.5828421411352,1.0415380963683836,0.27715800300656696,0.08359047392989952,0.996907697938886,0.26528165192038267,0.08000858271592473,1.1787952958032357,0.3136827652080473,0.09460629216166198,arcade,ju-87d-3,ju-87d-3,exp_bomber,,air,,2.0,2.3,,2.0,,2.3,,,,,,germany,False,,False,,False,,True,,True
Hs 129 B-3,78636.0,81484.0,37580.0,41056.0,71414.0,26247.0,37066.0,1506.0,3720153.0,26472036.0,111463.0,0.47789816369093036,1.0362175085202707,45.655012026900984,324.8740366206863,0.33377842209674957,0.47136171727961745,0.019151533648710514,0.3221123165283982,0.4548868489519415,0.018482156006087085,0.3675329767272524,0.5190298820959476,0.021088302013610775,arcade,hs-129b-3,hs-129b-3,exp_assault,,air,,2.0,2.0,,2.0,,3.0,,,,,,germany,False,,False,,False,,True,,True
Sd.Kfz.234/2,271959.0,278898.0,132568.0,139391.0,246262.0,186119.0,14170.0,,44576889.0,312402812.0,550538.0,0.48745582973904156,1.025514875404013,159.83222898694146,1120.132851436726,0.6843641872488132,0.05210344206295802,,0.6673371626903025,0.0508071051065264,,0.7557763682581966,0.05754034321170136,,arcade,germ_sdkfz_234_2,germ_sdkfz_234_2,exp_tank,,wheeled_vehicle,,2.0,3.0,,3.7,,3.7,,,,,,germany,False,,False,,False,,True,,True
Tiger E,1024050.0,1047858.0,476934.0,547116.0,854844.0,965098.0,70628.0,,179501914.0,2525434220.0,1625732.0,0.46573311850007326,1.0232488648015234,171.30366328262036,2410.092035371205,0.9424324984131635,0.06896928860895464,,0.9210198328399458,0.06740226252030332,,1.1289755791700007,0.08262092264787493,,arcade,germ_pzkpfw_VI_ausf_e_tiger,germ_pzkpfw_VI_ausf_e_tiger,exp_heavy_tank,,heavy_tank,,3.0,6.0,,6.0,,6.0,,,,,,germany,False,,False,,False,,True,,True
Ostwind,161117.0,165680.0,67569.0,93548.0,112005.0,51963.0,119652.0,,16257072.0,199498945.0,530434.0,0.4193784640975192,1.0283210337829032,98.12332206663447,1204.1220726702077,0.32251717695835946,0.7426404414183482,,0.31363471752776434,0.7221873491067118,,0.4639346457747422,1.0682737377795635,,arcade,germ_flakpanzer_IV_Ostwind,germ_flakpanzer_IV_Ostwind,exp_SPAA,,tank,,3.0,4.0,,3.3,,3.3,,,,,,germany,False,,False,,False,,True,,True
leKPz M41,319577.0,330454.0,149699.0,169878.0,292932.0,143004.0,19336.0,,53679377.0,785395333.0,559904.0,0.4684285790279025,1.0340356158296748,162.44129894024584,2376.7160724336823,0.4474790113180861,0.060504980020464554,,0.4327500953234036,0.058513439086832056,,0.4881815574945721,0.06600849343875029,,arcade,germ_le_kpz_m41,germ_le_kpz_m41,exp_tank,,tank,,4.0,6.3,,6.7,,6.7,,,,,,germany,False,,False,,False,,True,,True
Leopard I,658251.0,682854.0,300163.0,358088.0,595840.0,421789.0,25125.0,,144675248.0,2123399406.0,978822.0,0.4560008264324703,1.037376319975207,211.86849311858757,3109.595032027344,0.6407722889900661,0.03816933054412375,,0.6176854788871413,0.036794102399634473,,0.707889701933405,0.04216736036519871,,arcade,germ_leopard_I,germ_leopard_I,exp_tank,,tank,,5.0,8.0,,8.0,,8.0,,,,,,germany,False,,False,,False,,True,,True
Marder A1-,144785.0,149430.0,64674.0,80111.0,128413.0,46440.0,24049.0,,22829665.0,296551469.0,300350.0,0.4466899195358635,1.0320820526988292,152.7783242990029,1984.551087465703,0.3207514590599855,0.1661014607866837,,0.3107809676771733,0.16093823194806933,,0.36164562777911896,0.18727854656460016,,arcade,germ_marder_1a1,germ_marder_1a1,exp_tank,,tank,,5.0,7.7,,7.7,,7.7,,,,,,germany,False,,False,,False,,True,,True
JPz 4-5,96372.0,99795.0,44846.0,51526.0,88689.0,50858.0,4461.0,,14345913.0,222887838.0,187276.0,0.46534263063960485,1.0355186153654587,143.753825341951,2233.456966781903,0.527725895488316,0.046289378657701406,,0.5096247306979308,0.0447016383586352,,0.5734420277599251,0.05029936068734567,,arcade,germ_kanonenjagdpanzer,germ_kanonenjagdpanzer,exp_tank_destroyer,,tank,,4.0,6.3,,6.3,,6.3,,,,,,germany,False,,False,,False,,True,,False
␗M8 LAC,144521.0,148350.0,69829.0,74692.0,126542.0,117200.0,14018.0,,18860761.0,39196411.0,224420.0,0.4831754554701393,1.0264944194961285,127.13691270643749,264.21578024941016,0.8109548093356674,0.09699628427702549,,0.7900235928547354,0.0944927536231884,,0.9261747087923378,0.11077744938439411,,arcade,cn_m8_greyhound,cn_m8_greyhound,exp_tank,,wheeled_vehicle,,1.0,1.0,,1.0,,1.0,,,,,,china,False,,False,,False,,True,,True
␗T-26,101261.0,103506.0,47955.0,53306.0,81400.0,94111.0,11912.0,,11921150.0,25443827.0,179471.0,0.47357817916078254,1.02217043086677,115.17351651112013,245.8198268699399,0.9293903872171912,0.11763660244319135,,0.9092323150348772,0.11508511583869534,,1.1561547911547911,0.14633906633906635,,arcade,cn_t_26_1940,cn_t_26_1940,exp_tank,,tank,,1.0,1.0,,1.0,,1.0,,,,,,china,False,,False,,False,,True,,True
␗Gladiator Mk I,59158.0,61679.0,29765.0,29393.0,54333.0,17549.0,69576.0,354.0,4581283.0,10782758.0,83058.0,0.5031441225193549,1.0426146928564184,74.27622043158935,174.82057102093094,0.29664626931268806,1.1761046688529024,0.005983975117481997,0.28452147408356165,1.1280338526889218,0.005739392662008139,0.3229897115933227,1.2805477334216775,0.006515377394953344,arcade,gladiator_mk1_china,gladiator_mk1_china,exp_fighter,,air,,1.0,1.0,,1.0,,1.0,,,,,,china,False,,False,,False,,True,,True
␗M24,101741.0,103663.0,48012.0,53729.0,88741.0,73243.0,7630.0,,15159631.0,128838419.0,175205.0,0.47190414876991577,1.0188911058472003,146.23955509680405,1242.8582908077135,0.7198966001906802,0.07499434839445258,,0.7065491062384843,0.07360388952663921,,0.8253569376049402,0.08598055014029592,,arcade,cn_m24_chaffee,cn_m24_chaffee,exp_tank,,tank,,2.0,3.3,,3.7,,3.7,,,,,,china,False,,False,,False,,True,,True
␗T-34 (1943),151539.0,156351.0,73809.0,77730.0,130805.0,173493.0,9193.0,,31220736.0,309650065.0,227938.0,0.4870627363253024,1.0317542018886228,199.68363489840166,1980.4802335770157,1.1448735968958486,0.06066425144682227,,1.109637930042021,0.0587971934941254,,1.3263483811780896,0.07028018806620542,,arcade,cn_t_34_1942,cn_t_34_1942,exp_tank,,tank,,3.0,4.0,,4.0,,4.0,,,,,,china,False,,False,,False,,True,,True
LVT(A)(4) (ZiS-2),77807.0,79534.0,36552.0,41255.0,69197.0,65064.0,4572.0,,9532855.0,58758195.0,130191.0,0.46977778348991733,1.0221959463801458,119.85886539090201,738.7808358689366,0.836222961944298,0.05876077987841711,,0.8180652299645434,0.05748484924686298,,0.9402719771088341,0.06607222856482217,,arcade,cn_lvt_4_zis_2,cn_lvt_4_zis_2,exp_tank_destroyer,,tank,,2.0,2.3,,2.3,,2.3,,,,,,china,False,,False,,False,,True,,False
